title,juan,juan_title,index,headword,annotation
春秋左傳,4,哀公,283,楚子軫,之忍反史記作珍
春秋左傳,4,哀公,284,殺荼,音試下皆同
春秋左傳,4,哀公,285,傳六年復脩,扶又反
春秋左傳,4,哀公,286,城父,音甫
春秋左傳,4,哀公,287,驂乗,繩證反
春秋左傳,4,哀公,288,偃蹇,約免反下紀晚反
春秋左傳,4,哀公,289,驕敖,五報反
春秋左傳,4,哀公,290,必偪,音逼
春秋左傳,4,哀公,291,盍,戸臘反下同
春秋左傳,4,哀公,292,去諸,起吕反下同
春秋左傳,4,哀公,293,需,音須疑也一音懦懦弱持疑也
春秋左傳,4,哀公,294,多難,乃旦反
春秋左傳,4,哀公,295,鮑牧,州牧之牧
春秋左傳,4,哀公,296,乗如,繩證反
春秋左傳,4,哀公,297,晏圉,魚吕反
春秋左傳,4,哀公,298,五辭,本又作辤說文辭不受也受辛冝辭也辝籀文
春秋左傳,4,哀公,299,大冥,亡丁反
春秋左傳,4,哀公,300,舎其,音捨
春秋左傳,4,哀公,301,夾日,古洽反
春秋左傳,4,哀公,302,大史,音泰下同
春秋左傳,4,哀公,303,若禜,音詠
春秋左傳,4,哀公,304,禳祭,如羊反
春秋左傳,4,哀公,305,而寘,之豉反
春秋左傳,4,哀公,306,其夭,於表反
春秋左傳,4,哀公,307,又焉,於䖍反
春秋左傳,4,哀公,308,爲祟,息遂反
春秋左傳,4,哀公,309,竟内,音境
春秋左傳,4,哀公,310,睢,七餘反
春秋左傳,4,哀公,311,漳,音章
春秋左傳,4,哀公,312,楚昭王知大道矣,本或作天道非
春秋左傳,4,哀公,313,夏書,戸雅反下注同此語在尚書五子之歌書無帥彼天常一句下亦微異
春秋左傳,4,哀公,314,其行,如字又下孟反尚書作厥道
春秋左傳,4,哀公,315,乃滅而亡,尚書作乃厎滅亡
春秋左傳,4,哀公,316,且于,子餘反
春秋左傳,4,哀公,317,上乗,繩證反
春秋左傳,4,哀公,318,闞止,苦暫反
春秋左傳,4,哀公,319,壬也,而林反
春秋左傳,4,哀公,320,洩言,息列反又以製反
春秋左傳,4,哀公,321,欲令,力呈反下同
春秋左傳,4,哀公,322,與饋,其位反
春秋左傳,4,哀公,323,差車,所冝反
春秋左傳,4,哀公,324,鮑點,之廉反又如字
春秋左傳,4,哀公,325,女忘,音汝
春秋左傳,4,哀公,326,而折,之舌反又市列反注同
春秋左傳,4,哀公,327,而背,音佩後年皆同
春秋左傳,4,哀公,328,故要,一遥反
春秋左傳,4,哀公,329,去鬻,起吕反
春秋左傳,4,哀公,330,拘,音俱
春秋左傳,4,哀公,331,江說,音恱
春秋左傳,4,哀公,332,句竇,音鉤下音豆
春秋左傳,4,哀公,333,不匱,其位反
春秋左傳,4,哀公,334,多難,乃旦反
春秋左傳,4,哀公,335,少君,詩照反
春秋左傳,4,哀公,336,長君,丁丈反
春秋左傳,4,哀公,337,夫􁅈子,音扶􁅈或作孺同
春秋左傳,4,哀公,338,於駘,他才反又徒來反
春秋左傳,4,哀公,339,野幕,音莫
春秋左傳,4,哀公,340,殳,音殊
春秋左傳,4,哀公,341,冒,亡報反
春秋左傳,4,哀公,342,淳,音純
春秋左傳,4,哀公,343,駐於,中住反
春秋左傳,4,哀公,344,經七年皇瑗,于眷反
春秋左傳,4,哀公,345,于繒,才陵反一本作鄫
春秋左傳,4,哀公,346,傳七年百牢,力刀反
春秋左傳,4,哀公,347,吳過宋,古禾反
春秋左傳,4,哀公,348,以後,如字又戸豆反
春秋左傳,4,哀公,349,上物,如字一音時掌反注同
春秋左傳,4,哀公,350,道長,丁丈反注及下注同
春秋左傳,4,哀公,351,旣共,音恭
春秋左傳,4,哀公,352,大伯,音泰注同
春秋左傳,4,哀公,353,斷髮,丁管反
春秋左傳,4,哀公,354,臝以,本又作倮力果反
春秋左傳,4,哀公,355,故效,戸孝反
春秋左傳,4,哀公,356,將焉,於䖍反
春秋左傳,4,哀公,357,惡賢,音烏安也注同
春秋左傳,4,哀公,358,無數,所主反
春秋左傳,4,哀公,359,不樂,音岳一音洛
春秋左傳,4,哀公,360,不禦,魚吕反
春秋左傳,4,哀公,361,擊柝,音託以兩木相擊以行夜也字又作柝同
春秋左傳,4,哀公,362,聞於,音問又如字
春秋左傳,4,哀公,363,晝掠,中救反下音亮
春秋左傳,4,哀公,364,于繹,音亦
春秋左傳,4,哀公,365,鄒縣,側留反
春秋左傳,4,哀公,366,乗韋,繩證反下及注同
春秋左傳,4,哀公,367,馮恃,皮冰反注同
春秋左傳,4,哀公,368,辟,匹亦反注同
春秋左傳,4,哀公,369,振鐸,待洛反注同
春秋左傳,4,哀公,370,公孫疆,其良反
春秋左傳,4,哀公,371,好田,呼報反下同
春秋左傳,4,哀公,372,弋,以職反繳射也
春秋左傳,4,哀公,373,田弋之說,如字
春秋左傳,4,哀公,374,說之,音恱下大說同
春秋左傳,4,哀公,375,彊言霸說,如字一音始銳反
春秋左傳,4,哀公,376,而奸,音干
春秋左傳,4,哀公,377,揖丘,音集一音於入反
春秋左傳,4,哀公,378,鍾邘,音于
春秋左傳,4,哀公,379,經八年褚師,中呂反
春秋左傳,4,哀公,380,之詬,呼豆反
春秋左傳,4,哀公,381,取讙,音歡
春秋左傳,4,哀公,382,及闡,尺善反
春秋左傳,4,哀公,383,伯過,古禾反
春秋左傳,4,哀公,384,官使,所吏反
春秋左傳,4,哀公,385,傳八年肥殿,丁練反下注同
春秋左傳,4,哀公,386,詬之,本又作訽呼豆反詈辱也
春秋左傳,4,哀公,387,詈辱,力智反
春秋左傳,4,哀公,388,吳為,于偽反下注則為之隱惡同
春秋左傳,4,哀公,389,不狃,女九反
春秋左傳,4,哀公,390,死其難,乃旦反
春秋左傳,4,哀公,391,曽所,在増反
春秋左傳,4,哀公,392,且夫,音扶
春秋左傳,4,哀公,393,之行,下孟反又如字
春秋左傳,4,哀公,394,所惡,烏路反又如字注同
春秋左傳,4,哀公,395,之好,呼報反下文好焉同
春秋左傳,4,哀公,396,欲覆,芳服反
春秋左傳,4,哀公,397,子泄,息列反又作洩
春秋左傳,4,哀公,398,與斃,婢世反
春秋左傳,4,哀公,399,子洩率,絶句
春秋左傳,4,哀公,400,故道險,絶句
春秋左傳,4,哀公,401,吳竟,音境
春秋左傳,4,哀公,402,僑田,其驕反
春秋左傳,4,哀公,403,拘鄫,音俱下同
春秋左傳,4,哀公,404,之漚,烏豆反
春秋左傳,4,哀公,405,菅,古顔反
春秋左傳,4,哀公,406,水滋,音𤣥本亦作兹子絲反濁也字林云黑也
春秋左傳,4,哀公,407,道之,音導
春秋左傳,4,哀公,408,澹臺,待甘反
春秋左傳,4,哀公,409,內應,應對之應
春秋左傳,4,哀公,410,析朱鉏,星歷反注及下同
春秋左傳,4,哀公,411,泗上,音四
春秋左傳,4,哀公,412,私屬,音燭
春秋左傳,4,哀公,413,於幕庭,亡博反
春秋左傳,4,哀公,414,設格,更百反
春秋左傳,4,哀公,415,令士,力呈反
春秋左傳,4,哀公,416,試躍,羊灼反
春秋左傳,4,哀公,417,與焉,音預注同
春秋左傳,4,哀公,418,任行,音壬
春秋左傳,4,哀公,419,三遷,息暫反
春秋左傳,4,哀公,420,析骸,戸皆反本又作骨
春秋左傳,4,哀公,421,而爨,七亂反
春秋左傳,4,哀公,422,及虧,去危反
春秋左傳,4,哀公,423,吳輕,遣政反
春秋左傳,4,哀公,424,負載,如字謂載書或音戴
春秋左傳,4,哀公,425,造於,七報反
春秋左傳,4,哀公,426,萊門,音來
春秋左傳,4,哀公,427,爲質,音致下同
春秋左傳,4,哀公,428,復求,扶又反
春秋左傳,4,哀公,429,妻之,七計反
春秋左傳,4,哀公,430,魴侯,音房
春秋左傳,4,哀公,431,前爲,于僞反
春秋左傳,4,哀公,432,荐之,本又作栫在薦反
春秋左傳,4,哀公,433,荐雍也,於勇反
春秋左傳,4,哀公,434,使女,音汝
春秋左傳,4,哀公,435,千乗,繩證反注及下同
春秋左傳,4,哀公,436,故諷,方鳳反
春秋左傳,4,哀公,437,愬之,音素
春秋左傳,4,哀公,438,於潞,音路
春秋左傳,4,哀公,439,麇之,丘隕反束縛也
春秋左傳,4,哀公,440,經九年雍丘,於勇反
春秋左傳,4,哀公,441,傳九年公孟綽,昌灼反本又作卓同
春秋左傳,4,哀公,442,武子䞉,以證反
春秋左傳,4,哀公,443,作壘,力軌反
春秋左傳,4,哀公,444,塹成,七豔反
春秋左傳,4,哀公,445,郟張,古洽反又音甲
春秋左傳,4,哀公,446,城邗,音寒
春秋左傳,4,哀公,447,射陽,食亦反又音亦
春秋左傳,4,哀公,448,可游,音由
春秋左傳,4,哀公,449,可馮,皮冰反
春秋左傳,4,哀公,450,之需,音須
春秋左傳,4,哀公,451,以祉,音恥
春秋左傳,4,哀公,452,儆,音景
春秋左傳,4,哀公,453,經十年不與,音預
春秋左傳,4,哀公,454,書殺,申志反
春秋左傳,4,哀公,455,孟彄,苦侯反
春秋左傳,4,哀公,456,傳十年剡子,音談
春秋左傳,4,哀公,457,于鄎,音息
春秋左傳,4,哀公,458,兵并,必政反
春秋左傳,4,哀公,459,人殺,申志反
春秋左傳,4,哀公,460,襲重,直龍反又直用反
春秋左傳,4,哀公,461,取犂,力兮反又力之反
春秋左傳,4,哀公,462,及轅,音袁一音于眷反
春秋左傳,4,哀公,463,名隰,音習本或作濕音同
春秋左傳,4,哀公,464,來復,扶又反
春秋左傳,4,哀公,465,壽夢,音蒙
春秋左傳,4,哀公,466,少子,詩照反
春秋左傳,4,哀公,467,經十一年轅頗,破可反又普多反
春秋左傳,4,哀公,468,艾陵,五蓋反
春秋左傳,4,哀公,469,公與伐,音預下同
春秋左傳,4,哀公,470,傳十一年齊爲,于僞反
春秋左傳,4,哀公,471,無丕,普悲反
春秋左傳,4,哀公,472,一子守,手又反
春秋左傳,4,哀公,473,從公,如字又才用反
春秋左傳,4,哀公,474,御諸,魚吕反本又作禦
春秋左傳,4,哀公,475,竟,音境注同
春秋左傳,4,哀公,476,自度,待洛反
春秋左傳,4,哀公,477,封疆,居良反注同
春秋左傳,4,哀公,478,二子之不欲戰也冝,絶句
春秋左傳,4,哀公,479,黨氏,音掌
春秋左傳,4,哀公,480,強問,其丈反
春秋左傳,4,哀公,481,而共,音恭
春秋左傳,4,哀公,482,不成丈夫也,本或作大夫非
春秋左傳,4,哀公,483,蒐乗,所求反下繩證反
春秋左傳,4,哀公,484,閱,音恱
春秋左傳,4,哀公,485,孟孺子,而住反
春秋左傳,4,哀公,486,彘,直利反
春秋左傳,4,哀公,487,邴洩,音丙又彼命反
春秋左傳,4,哀公,488,管周父,音甫
春秋左傳,4,哀公,489,年少,詩照反
春秋左傳,4,哀公,490,徒卒,子忽反注同
春秋左傳,4,哀公,491,雩門,音于
春秋左傳,4,哀公,492,繇役,本或作徭同音遥
春秋左傳,4,哀公,493,陳瓘,古喚反
春秋左傳,4,哀公,494,渉泗,音四
春秋左傳,4,哀公,495,爲殿,丁練反
春秋左傳,4,哀公,496,抽矢,勑留反
春秋左傳,4,哀公,497,䇿其,初革反本或作筴
春秋左傳,4,哀公,498,誰不如,如字一音而庶反注同
春秋左傳,4,哀公,499,惡賢,音烏注同
春秋左傳,4,哀公,500,宵諜,音牒
春秋左傳,4,哀公,501,齊人遁,徒困反
春秋左傳,4,哀公,502,諜閒,閒廁之閒
春秋左傳,4,哀公,503,語人,魚據反
春秋左傳,4,哀公,504,能黙,本亦作嘿亡北反
春秋左傳,4,哀公,505,其嬖,必計反
春秋左傳,4,哀公,506,童,本亦作僮音同
春秋左傳,4,哀公,507,汪,烏黃反
春秋左傳,4,哀公,508,錡,魚綺反
春秋左傳,4,哀公,509,乗,繩證反
春秋左傳,4,哀公,510,無殤,音商八歳至十九爲殤
春秋左傳,4,哀公,511,用矛,亡侯反
春秋左傳,4,哀公,512,皆陳,直覲反
春秋左傳,4,哀公,513,轅咺,況阮反
春秋左傳,4,哀公,514,稻醴,音禮以稻米爲醴酒
春秋左傳,4,哀公,515,粱糗,起九反糗乾飯也以粱米爲之一音昌紹反
春秋左傳,4,哀公,516,腶脯,丁亂反字亦作鍜加薑桂曰脯也
春秋左傳,4,哀公,517,爲郊,于僞反
春秋左傳,4,哀公,518,于嬴,音盈
春秋左傳,4,哀公,519,公孫夏,户雅反
春秋左傳,4,哀公,520,虞殯,必刃反
春秋左傳,4,哀公,521,陳子行,如字又戸郎反
春秋左傳,4,哀公,522,具含玉,户暗反本又作唅
春秋左傳,4,哀公,523,公孫揮,許韋反
春秋左傳,4,哀公,524,問遺,唯季反
春秋左傳,4,哀公,525,王卒,子忽反
春秋左傳,4,哀公,526,八百乗,繩證反
春秋左傳,4,哀公,527,兵從,才用反又如字
春秋左傳,4,哀公,528,勞公,力報反
春秋左傳,4,哀公,529,甲劒鈹,普悲反
春秋左傳,4,哀公,530,寘之,之豉反
春秋左傳,4,哀公,531,新篋,苦協反
春秋左傳,4,哀公,532,褽以,音尉薦也一本作褽之以玄纁
春秋左傳,4,哀公,533,玄纁,許云反本亦作勲
春秋左傳,4,哀公,534,加組,音祖
春秋左傳,4,哀公,535,不衷,音忠善也
春秋左傳,4,哀公,536,饋賂,其位反或作餽下音路
春秋左傳,4,哀公,537,是豢,音患養也
春秋左傳,4,哀公,538,也夫,音扶
春秋左傳,4,哀公,539,爲沼,之兆反
春秋左傳,4,哀公,540,其泯,亡軫反
春秋左傳,4,哀公,541,盤庚,歩干反
春秋左傳,4,哀公,542,之誥,古報反
春秋左傳,4,哀公,543,不共,音恭注同
春秋左傳,4,哀公,544,則劓,魚器反
春秋左傳,4,哀公,545,殄,大典反
春秋左傳,4,哀公,546,無俾,必爾反
春秋左傳,4,哀公,547,易種,章勇反注同
春秋左傳,4,哀公,548,從橫,子容反
春秋左傳,4,哀公,549,育長,丁丈反
春秋左傳,4,哀公,550,使於,所吏反
春秋左傳,4,哀公,551,屬其,音燭注及下同
春秋左傳,4,哀公,552,屬鏤,力俱反又力侯反屬鏤劒名
春秋左傳,4,哀公,553,墓檟,古雅反木名
春秋左傳,4,哀公,554,脩守,手又反
春秋左傳,4,哀公,555,子朝,如字
春秋左傳,4,哀公,556,妻之,七計反
春秋左傳,4,哀公,557,於犂,力兮反
春秋左傳,4,哀公,558,孔姞,其乙反又其吉反
春秋左傳,4,哀公,559,向魋,徒回反
春秋左傳,4,哀公,560,於鄖,音云
春秋左傳,4,哀公,561,少禘,詩照反下大計反
春秋左傳,4,哀公,562,子憖,魚覲反一作整征領反
春秋左傳,4,哀公,563,而飲,於鴆反
春秋左傳,4,哀公,564,遂聘,匹政反
春秋左傳,4,哀公,565,夏戊,戸雅反下同戊音茂
春秋左傳,4,哀公,566,胡簋,音軌
春秋左傳,4,哀公,567,遽止,其據反
春秋左傳,4,哀公,568,度其,待洛反注及下同
春秋左傳,4,哀公,569,之難,乃旦反
春秋左傳,4,哀公,570,別其田,如字一音彼列反
春秋左傳,4,哀公,571,施取,尸豉反
春秋左傳,4,哀公,572,斂從,力豔反
春秋左傳,4,哀公,573,貪冒,亡北反一音莫報反
春秋左傳,4,哀公,574,無厭,於鹽反
春秋左傳,4,哀公,575,經十二年諱取,七喻反又如字本或作娶
春秋左傳,4,哀公,576,槖皐,章夜反或一音託
春秋左傳,4,哀公,577,逡,音峻又七倫反
春秋左傳,4,哀公,578,遒,音囚又音巡
春秋左傳,4,哀公,579,繇,音遥
春秋左傳,4,哀公,580,螽,音終
春秋左傳,4,哀公,581,傳十二年取于,七喻反本亦作娶
春秋左傳,4,哀公,582,與弔,音預注同
春秋左傳,4,哀公,583,不絻,音問
春秋左傳,4,哀公,584,放絰,大結反
春秋左傳,4,哀公,585,故去,起吕反
春秋左傳,4,哀公,586,奉贄,音至
春秋左傳,4,哀公,587,以要,一遥反注同
春秋左傳,4,哀公,588,尋重,直龍反
春秋左傳,4,哀公,589,寒歇,許謁反
春秋左傳,4,哀公,590,且姚,子餘反
春秋左傳,4,哀公,591,之斃,婢世反
春秋左傳,4,哀公,592,不摽,敷蕭反又普交反擊也
春秋左傳,4,哀公,593,國狗,音茍
春秋左傳,4,哀公,594,之瘈,吉世反狂也
春秋左傳,4,哀公,595,噬也,市制反
春秋左傳,4,哀公,596,齧,五結反本或作嚙
春秋左傳,4,哀公,597,藩衞,方元反注及下同
春秋左傳,4,哀公,598,籬也,力知反
春秋左傳,4,哀公,599,歸餼,許氣反
春秋左傳,4,哀公,600,以難,乃旦反注同
春秋左傳,4,哀公,601,子盍,户臘反
春秋左傳,4,哀公,602,不爲,于僞反
春秋左傳,4,哀公,603,是墮,許規反注及下皆同
春秋左傳,4,哀公,604,嚭說,音恱下同
春秋左傳,4,哀公,605,乃舎,音捨釋也又音赦
春秋左傳,4,哀公,606,效夷,戸敎反
春秋左傳,4,哀公,607,蟄者,直立反
春秋左傳,4,哀公,608,隙地,去逆反
春秋左傳,4,哀公,609,閒田,音閑一本作閒地一音如字
春秋左傳,4,哀公,610,彌作,亡支反又亡爾反
春秋左傳,4,哀公,611,頃丘,苦潁反又音傾
春秋左傳,4,哀公,612,玉暢,勑亮反一本作士暢
春秋左傳,4,哀公,613,嵒,五咸反
春秋左傳,4,哀公,614,戈,古禾反
春秋左傳,4,哀公,615,錫,音羊一音星歷反
春秋左傳,4,哀公,616,爲之,于僞反
春秋左傳,4,哀公,617,今倒,丁老反
春秋左傳,4,哀公,618,爲別,如字又彼列反
春秋左傳,4,哀公,619,經十三年男成,音城本或作成
春秋左傳,4,哀公,620,近濟,附近之近
春秋左傳,4,哀公,621,自去,起吕反
春秋左傳,4,哀公,622,其僭,子念反
春秋左傳,4,哀公,623,星孛,歩内反
春秋左傳,4,哀公,624,乃見,賢遍反
春秋左傳,4,哀公,625,陳夏,戶雅反
春秋左傳,4,哀公,626,區夫,烏侯反
春秋左傳,4,哀公,627,故復,扶又反
春秋左傳,4,哀公,628,傳十三年使徇,似俊反
春秋左傳,4,哀公,629,成讙,火官反
春秋左傳,4,哀公,630,郜延,古報反或古毒反
春秋左傳,4,哀公,631,為虛,並如字或音墟非
春秋左傳,4,哀公,632,單平公,音善
春秋左傳,4,哀公,633,不與,音預
春秋左傳,4,哀公,634,二隧,音遂注同道也
春秋左傳,4,哀公,635,謳陽,烏侯反
春秋左傳,4,哀公,636,自泓,烏宏反
春秋左傳,4,哀公,637,姑蔑,亡結反
春秋左傳,4,哀公,638,之旗,音其
春秋左傳,4,哀公,639,大末,音㤗孟康云大音闥
春秋左傳,4,哀公,640,屬徒,音燭注同
春秋左傳,4,哀公,641,地守,手又反下注同
春秋左傳,4,哀公,642,復戰,扶又反
春秋左傳,4,哀公,643,王惡,烏路反注同
春秋左傳,4,哀公,644,自剄,古頂反
春秋左傳,4,哀公,645,爭歃,所洽反又所甲反
春秋左傳,4,哀公,646,為長,丁丈反注下同
春秋左傳,4,哀公,647,大伯,音泰
春秋左傳,4,哀公,648,日旰,古旦反
春秋左傳,4,哀公,649,徳輕,遣政反
春秋左傳,4,哀公,650,見晉侯,如字又賢遍反
春秋左傳,4,哀公,651,對使,所吏反
春秋左傳,4,哀公,652,以見,賢遍反
春秋左傳,4,哀公,653,於吳有豐,芳中反
春秋左傳,4,哀公,654,八百乘,繩證反下及注同
春秋左傳,4,哀公,655,六人從,才用反
春秋左傳,4,哀公,656,户牖,音酉
春秋左傳,4,哀公,657,坐為,才臥反
春秋左傳,4,哀公,658,恐之,丘勇反
春秋左傳,4,哀公,659,不共,音恭
春秋左傳,4,哀公,660,而祇,音支
春秋左傳,4,哀公,661,繠兮,而捶反又而水反
春秋左傳,4,哀公,662,一盛,音成又市政反注同
春秋左傳,4,哀公,663,與褐,戶葛反
春秋左傳,4,哀公,664,之父,如字又音甫
春秋左傳,4,哀公,665,睨之,五計反視也
春秋左傳,4,哀公,666,麤則,本或作麄七奴反
春秋左傳,4,哀公,667,以呼,火故反
春秋左傳,4,哀公,668,殺其丈夫,直兩反本或作大夫誤
春秋左傳,4,哀公,669,悖惑,補内反
春秋左傳,3,成公,1,成下第十三杜氏盡十八年經十一年郤犫,尺由反
春秋左傳,3,成公,2,僑如,其驕反
春秋左傳,3,成公,3,傳十一年且涖,音利又音類
春秋左傳,3,成公,4,不娉,本亦作聘匹政反
春秋左傳,3,成公,5,叔肸,許乙反
春秋左傳,3,成公,6,無媒,亡回反
春秋左傳,3,成公,7,爲姒,音似
春秋左傳,3,成公,8,失儷,力計反耦也
春秋左傳,3,成公,9,沈其,徐直䕃反注同一音如字
春秋左傳,3,成公,10,已不能,音以又音紀
春秋左傳,3,成公,11,庇其,必利反又音祕
春秋左傳,3,成公,12,伉,苦浪反敵也
春秋左傳,3,成公,13,不復,扶又反下文注復岀皆同
春秋左傳,3,成公,14,惡惠,烏路反
春秋左傳,3,成公,15,伯與,音餘本亦作輿
春秋左傳,3,成公,16,于鄄,音絹
春秋左傳,3,成公,17,前好,呼報反注同
春秋左傳,3,成公,18,鄇田,音侯字林音候
春秋左傳,3,成公,19,候人,如字本又作鄇又音侯
春秋左傳,3,成公,20,單襄,音善
春秋左傳,3,成公,21,與檀,徒丹反
春秋左傳,3,成公,22,勞文,力報反
春秋左傳,3,成公,23,狐溱,側巾反
春秋左傳,3,成公,24,華元,戸化反
春秋左傳,3,成公,25,令狐,力丁反
春秋左傳,3,成公,26,史顆,苦果反
春秋左傳,3,成公,27,而背,音佩卷内皆同
春秋左傳,3,成公,28,經十二年璅澤,素果反依字冝作瑣
春秋左傳,3,成公,29,傳十二年之難,乃旦反
春秋左傳,3,成公,30,公子罷,音皮
春秋左傳,3,成公,31,好惡,並如字又上呼報反下烏路反
春秋左傳,3,成公,32,菑危,音災
春秋左傳,3,成公,33,交贄,本又作摯之二反
春秋左傳,3,成公,34,無壅,於勇反
春秋左傳,3,成公,35,有渝,羊朱反
春秋左傳,3,成公,36,殛,本亦作極紀力反誅也注同
春秋左傳,3,成公,37,卑,必爾反使也本亦作俾
春秋左傳,3,成公,38,隊,直類反失也注同
春秋左傳,3,成公,39,胙國,才故反
春秋左傳,3,成公,40,成好,呼報反盡年皆同
春秋左傳,3,成公,41,閒宋,閒厠之間
春秋左傳,3,成公,42,子反相,息亮反
春秋左傳,3,成公,43,而縣,音玄注同
春秋左傳,3,成公,44,云莫,音暮本亦作暮
春秋左傳,3,成公,45,施及,以豉反
春秋左傳,3,成公,46,重之,直用反
春秋左傳,3,成公,47,加遺,唯季反
春秋左傳,3,成公,48,焉用,於䖍反
春秋左傳,3,成公,49,之治,直吏反下注治世同
春秋左傳,3,成公,50,閒於,音閑注同
春秋左傳,3,成公,51,享宴,許丈反舊又許亮反本亦作饗宴音於見反徐於顯反
春秋左傳,3,成公,52,不倚,於綺反
春秋左傳,3,成公,53,則折,之設反
春秋左傳,3,成公,54,朝而,直遥反朝日朝徐音朝旦之朝
春秋左傳,3,成公,55,以扞,戸旦反蔽也
春秋左傳,3,成公,56,赳赳,居黝反一音居醜反
春秋左傳,3,成公,57,扞難,乃旦反
春秋左傳,3,成公,58,干城,戸旦反本亦作扞又如字
春秋左傳,3,成公,59,貪冒,莫報反又亡北反
春秋左傳,3,成公,60,爲搏,音博
春秋左傳,3,成公,61,噬之,市制反
春秋左傳,3,成公,62,以駁,邦角反
春秋左傳,3,成公,63,能爲,于僞反又如字
春秋左傳,3,成公,64,以語,魚據反
春秋左傳,3,成公,65,矣夫,音扶本亦無此字
春秋左傳,3,成公,66,必復,扶又反
春秋左傳,3,成公,67,鄢陵,謁晚反漢書音義一建反
春秋左傳,3,成公,68,經十三年郤錡,魚綺反
春秋左傳,3,成公,69,道過,古禾反又古臥反
春秋左傳,3,成公,70,伯廬,力吳反本亦作盧
春秋左傳,3,成公,71,傳十三年而惰,徒臥反
春秋左傳,3,成公,72,先使,所吏反
春秋左傳,3,成公,73,子從,才用反
春秋左傳,3,成公,74,爲介,音界
春秋左傳,3,成公,75,輔相,息亮反下同
春秋左傳,3,成公,76,受脤,市軫反冝社之肉也
春秋左傳,3,成公,77,盛以,音成
春秋左傳,3,成公,78,盡力,津忍反下同
春秋左傳,3,成公,79,執膰,音煩祭肉也
春秋左傳,3,成公,80,吕相,息亮反注同
春秋左傳,3,成公,81,逮我,音代一音大計反
春秋左傳,3,成公,82,相好,呼報反下同
春秋左傳,3,成公,83,勠力,相承音六嵇康力幽反吕靜字韻與飂同字林音遼
春秋左傳,3,成公,84,辟麗,上音避下力知反
春秋左傳,3,成公,85,卑我,必爾反本亦作俾下及注同
春秋左傳,3,成公,86,躬擐,音患
春秋左傳,3,成公,87,甲胄,直又反
春秋左傳,3,成公,88,跋履,蒲末反草行也
春秋左傳,3,成公,89,之疆,居良反
春秋左傳,3,成公,90,埸,音亦
春秋左傳,3,成公,91,不詢,思巡反謀也
春秋左傳,3,成公,92,擅及,市戰反
春秋左傳,3,成公,93,恐懼,丘勇反
春秋左傳,3,成公,94,蔑死我君,本或以我字在死上非
春秋左傳,3,成公,95,迭我,直結反徐音逸
春秋左傳,3,成公,96,殽地,戸交反
春秋左傳,3,成公,97,奸絶,音干
春秋左傳,3,成公,98,費,符味反
春秋左傳,3,成公,99,滑,于八反
春秋左傳,3,成公,100,緱氏,古侯反
春秋左傳,3,成公,101,撓亂,乃卯反徐許髙反
春秋左傳,3,成公,102,傾覆,孚服反下同
春秋左傳,3,成公,103,之隕,于敏反下同
春秋左傳,3,成公,104,事見,賢遍反
春秋左傳,3,成公,105,逞志,勑景反快也
春秋左傳,3,成公,106,欲闕,其月反徐如字
春秋左傳,3,成公,107,蝥賊,莫侯反爾雅蟲食苗爲蝥食節爲賊
春秋左傳,3,成公,108,不悛,七全反改也
春秋左傳,3,成公,109,涑川,徐息録反又音速字林同
春秋左傳,3,成公,110,俘我,芳夫反
春秋左傳,3,成公,111,不復,扶又反
春秋左傳,3,成公,112,惠稱,尺證反注同
春秋左傳,3,成公,113,狄難,乃旦反
春秋左傳,3,成公,114,箕,音基一音其
春秋左傳,3,成公,115,郜,古報反
春秋左傳,3,成公,116,芟,所銜反
春秋左傳,3,成公,117,痍,音夷本又作夷傷也
春秋左傳,3,成公,118,之聚,才喻反衆也注同
春秋左傳,3,成公,119,儌福,古堯反
春秋左傳,3,成公,120,與女,音汝下文皆同
春秋左傳,3,成公,121,同好,呼報反一音如字
春秋左傳,3,成公,122,復脩,音服又扶又反
春秋左傳,3,成公,123,我寡君,讀者亦作寡人
春秋左傳,3,成公,124,季隗,五罪反
春秋左傳,3,成公,125,廧,在良反
春秋左傳,3,成公,126,咎如,音羔
春秋左傳,3,成公,127,狄應,應對之應注同
春秋左傳,3,成公,128,惡君,烏路反下同
春秋左傳,3,成公,129,昊天,戸老反
春秋左傳,3,成公,130,康共,音恭
春秋左傳,3,成公,131,以懲,直升反
春秋左傳,3,成公,132,昵就,女乙反親也
春秋左傳,3,成公,133,要也,一遥反
春秋左傳,3,成公,134,欲道,音導
春秋左傳,3,成公,135,將中軍,子匠反凡將某軍者放此以意求之
春秋左傳,3,成公,136,趙旃,之然反
春秋左傳,3,成公,137,欒鍼,其廉反
春秋左傳,3,成公,138,晉帥,所類反注同
春秋左傳,3,成公,139,乗和,繩證反注同
春秋左傳,3,成公,140,麻隧,音遂
春秋左傳,3,成公,141,成差,初佳反徐初冝反
春秋左傳,3,成公,142,不更,音庚
春秋左傳,3,成公,143,女父,音汝
春秋左傳,3,成公,144,復不,扶又反
春秋左傳,3,成公,145,侯麗,力馳反
春秋左傳,3,成公,146,徑扶風,音經
春秋左傳,3,成公,147,迓,本又作訝五嫁反迎也
春秋左傳,3,成公,148,子般,音班林作班
春秋左傳,3,成公,149,自訾,子斯反
春秋左傳,3,成公,150,大宫,音泰下同
春秋左傳,3,成公,151,子印,一刃反
春秋左傳,3,成公,152,子駹,武邦反
春秋左傳,3,成公,153,負芻,初俱反
